slug,name,location,starRating,isSuperior,starLabel,hotelType,classificationText,address,roomsCount,roomsLabel,phone,email,emailUrl,specializationTags,certificationTags,accessibilityTags,amenityTags,priceCategory,priceSourceType,priceNightly,priceNightlyChf,sourceCurrency,matchedText,gmName,gmTitle,gmSourceUrl,websiteUrl,mySwitzerlandUrl,detailUrl,externalPriceUrl
"hotel-hotel-du-glacier","Hôtel Du Glacier","Arolla","2","false","albergo 2 stelle","Hotel","Classificato come albergo 2 stelle da HotellerieSuisse","Route de l'Evêque 3, 1986 Arolla","15","Numero di camere/appartamenti **15**","+41272831218","info@hotelduglacier.ch","mailto:info@hotelduglacier.ch","","","Valutazione su Ginto","Valutazione su Ginto","Luxury","verified-external","1182.89","964.06","USD","From $1,182.89 per night",,,,"https://www.hotelduglacier.ch/","https://www.myswitzerland.com/it/alloggi/hotel-du-glacier-4/","https://www.hotelleriesuisse.ch/it/associazione-e-sede/soci/elenco-dei-soci/hotel-hotel-du-glacier","https://www.booking.com/city/ch/bagnes.html"
"hotel-hotel-du-glacier-1","Hôtel du Glacier","Champex-Lac","3","false","albergo 3 stelle","Hotel","Classificato come albergo 3 stelle da HotellerieSuisse","Route du Lac 54, 1938 Champex-Lac","29","Numero di camere/appartamenti **29**","+41277826151","info@hotelglacier.ch","mailto:info@hotelglacier.ch","","","Valutazione su Ginto","Valutazione su Ginto",,"verified-external","212","172.78","USD","This hotel typically costs between $150–$212 per night for the dates you selected.",,,,"https://www.hotelglacier.ch/","https://www.myswitzerland.com/it/alloggi/hotel-du-glacier-3/","https://www.hotelleriesuisse.ch/it/associazione-e-sede/soci/elenco-dei-soci/hotel-hotel-du-glacier-1","https://www.google.com/travel/hotels/entity/ChcIupC1zK-qhMAxGgsvZy8xdGR5M2N4eBAB/prices?ei=ZSGIaeqaH_WtrcUPg-uToQI&sa=X&ei=fFCIaf-3CNnlrcUPnczx2AI&ved=2ahUKEwj_5ejww8mSAxXZcqsCHR1mHCsQrfoIegUIBBDQAQ"
"hotel-hotel-du-grand-lac-excelsior","Hotel du Grand Lac Excelsior","Montreux","4","false","albergo 4 stelle","Hotel","Classificato come albergo 4 stelle da HotellerieSuisse","Rue Bon Port 27, 1820 Montreux","70","Numero di camere/appartamenti **70**","+41219665757","info@hotelexcelsiormontreux.ch","mailto:info@hotelexcelsiormontreux.ch","Seminars","","","Seminars",,"verified-external","208","169.52","USD","View all 9 deals from $208",,,,"https://www.hotelexcelsiormontreux.ch/","https://www.myswitzerland.com/it/alloggi/hotel-du-grand-lac-excelsior/","https://www.hotelleriesuisse.ch/it/associazione-e-sede/soci/elenco-dei-soci/hotel-hotel-du-grand-lac-excelsior","https://www.tripadvisor.com/Hotel_Review-g188108-d254134-Reviews-Hotel_du_Grand_Lac_Excelsior-Montreux_Canton_of_Vaud.html"
"hotel-hotel-du-lac","Hôtel du Lac","Villars-sur-Ollon","0","false","Swiss Lodge","Swiss Lodge","Classificato come Swiss Lodge da HotellerieSuisse","Bretaye, 1884 Villars-sur-Ollon","12","Numero di camere/appartamenti **12**","+41244952192","info@bretaye.ch","mailto:info@bretaye.ch","","","","","Premium","verified-external","506","412.39","USD","View all 5 deals from $506",,,,"https://www.bretaye.ch/",,"https://www.hotelleriesuisse.ch/it/associazione-e-sede/soci/elenco-dei-soci/hotel-hotel-du-lac","https://www.tripadvisor.ca/Hotel_Review-g198849-d4434783-Reviews-Hotel_du_Lac-Villars_sur_Ollon_Canton_of_Vaud.html"
"hotel-hotel-du-lac-2","Hotel Du Lac","Interlaken","0","false","Swiss Lodge","Swiss Lodge","Classificato come Swiss Lodge da HotellerieSuisse","Höheweg 225, 3800 Interlaken","35","Numero di camere/appartamenti **35**","+41338222922","info@dulac.interlaken.ch","mailto:info@dulac.interlaken.ch","","","","",,"verified-external","198","161.37","USD","##### These properties are recommended for travelers visiting Interlaken. The average price of these properties is $198 per night. Price data was last updated on March 11, 2026 and sourced from 490 user searches.",,,,"https://www.dulac-interlaken.ch/","https://www.myswitzerland.com/it/alloggi/hotel-du-lac-interlaken/","https://www.hotelleriesuisse.ch/it/associazione-e-sede/soci/elenco-dei-soci/hotel-hotel-du-lac-2","https://www.hotelscombined.com/Hotel/Hotel_Du_Lac_Interlaken.htm"
"hotel-hotel-du-lac-3","Hôtel du Lac","Crans-Montana","3","false","albergo 3 stelle","Hotel","Classificato come albergo 3 stelle da HotellerieSuisse","Promenade de Grenon, 3963 Crans-Montana","30","Numero di camere/appartamenti **30**","+41274813414","hotel.du.lac@bluewin.ch","mailto:hotel.du.lac@bluewin.ch","","","","",,"verified-external","205","167.07","USD","This hotel typically costs between $169–$205 per night for the dates you selected.",,,,"https://www.hoteldulac-crans-montana.ch/","https://www.myswitzerland.com/it/alloggi/hotel-du-lac/","https://www.hotelleriesuisse.ch/it/associazione-e-sede/soci/elenco-dei-soci/hotel-hotel-du-lac-3","https://www.google.com/travel/hotels/entity/ChgIzNi40du7xb7OARoLL2cvMXRkd3pmdzYQAQ"
"hotel-hotel-du-leman","Hôtel du Léman","Jongny","3","false","albergo 3 stelle","Hotel","Classificato come albergo 3 stelle da HotellerieSuisse","Chemin de la Fontaine 2, 1805 Jongny","59","Numero di camere/appartamenti **59**","+41219230303","info@hotel.leman.ch","mailto:info@hotel.leman.ch","Business | Seminars","Swisstainable Livello I - committed","Valutazione su Ginto","Business | Seminars | Swisstainable Livello I - committed | Valutazione su Ginto",,"verified-external","200","234","GBP","The lowest price for Hotel du Léman - Jongny on your dates is £143 a night. Usually rooms for this hotel in March range from £149 to £200 a night.",,,,"https://hotel-leman.ch/","https://www.myswitzerland.com/it/alloggi/hotel-du-leman-centro-congressi/","https://www.hotelleriesuisse.ch/it/associazione-e-sede/soci/elenco-dei-soci/hotel-hotel-du-leman","https://www.skyscanner.gg/hotels/switzerland/jongny-hotels/hotel-du-leman-jongny/ht-151285658"
"hotel-hotel-du-nord","Hotel Du Nord","Interlaken","4","false","albergo 4 stelle","Hotel","Classificato come albergo 4 stelle da HotellerieSuisse","Höheweg 70, 3800 Interlaken","61","Numero di camere/appartamenti **61**","+41338275050","info@hotel.dunord.ch","mailto:info@hotel.dunord.ch","","","Valutazione su Ginto","Valutazione su Ginto",,"verified-external","280","228.2","USD","View all 9 deals from $280",,,,"http://www.hotel-dunord.ch/","https://www.myswitzerland.com/it/alloggi/swiss-dreams-hotel-du-nord/","https://www.hotelleriesuisse.ch/it/associazione-e-sede/soci/elenco-dei-soci/hotel-hotel-du-nord","https://www.tripadvisor.ca/Hotel_Review-g188081-d264871-Reviews-Hotel_Du_Nord_Ag-Interlaken_Bernese_Oberland_Canton_of_Bern.html"
"hotel-hotel-du-nord-1","Hôtel du Nord","Aigle","3","false","albergo 3 stelle","Hotel","Classificato come albergo 3 stelle da HotellerieSuisse","Rue Colomb 2, 1860 Aigle","24","Numero di camere/appartamenti **24**","+41244681055","info@hoteldunord.ch","mailto:info@hoteldunord.ch","","","","",,"verified-external","237","193.16","USD","This hotel typically costs between $199 and $237 per night for the dates that you selected.",,,,"https://www.hoteldunord.ch/","https://www.myswitzerland.com/it/alloggi/hotel-du-nord/","https://www.hotelleriesuisse.ch/it/associazione-e-sede/soci/elenco-dei-soci/hotel-hotel-du-nord-1","https://www.google.com.my/travel/hotels/entity/CgsI1bG847T1kardARAB?ei=RomBacPaD8bJrcUPi8Kz2Q8&sa=X&utm_campaign=sharing&utm_medium=link&utm_source=htls&ts=CAEaBAoCGgAqBAoAGgA&ap=MAA&rp=OAHCAhciFRITCJG9_8GptYoDFYuUwggdDM8m7g&ei=xPGCabqCKJCTrcUPnbTH2AY&ved=2ahUKEwi69NvspL-SAxWQSasCHR3aEWsQkP8FegUIBBCTAQ"
"hotel-hotel-du-parc","Hôtel du Parc","Alle","3","false","albergo 3 stelle","Hotel","Classificato come albergo 3 stelle da HotellerieSuisse","Rue du Mont-Terri 11, 2942 Alle","20","Numero di camere/appartamenti **20**","+41314710210","info@hotelduparc.alle.ch","mailto:info@hotelduparc.alle.ch","","","","",,"unclassified",,,,,,,,"https://www.hotelduparc-alle.ch/","https://www.myswitzerland.com/it/alloggi/hotel-du-parc/","https://www.hotelleriesuisse.ch/it/associazione-e-sede/soci/elenco-dei-soci/hotel-hotel-du-parc",
"hotel-hotel-du-pigne","Hôtel Du Pigne","Arolla","3","false","albergo 3 stelle","Hotel","Classificato come albergo 3 stelle da HotellerieSuisse","Route de l'Evêque 1, 1986 Arolla","12","Numero di camere/appartamenti **12**","+41272837100","hotel.pigne@bluewin.ch","mailto:hotel.pigne@bluewin.ch","","Swisstainable Livello II - engaged","Valutazione su Ginto","Swisstainable Livello II - engaged | Valutazione su Ginto",,"verified-external","241","196.41","USD","View more options from $241",,,,"http://www.hoteldupigne.ch/","https://www.myswitzerland.com/it/alloggi/hotel-du-pigne/","https://www.hotelleriesuisse.ch/it/associazione-e-sede/soci/elenco-dei-soci/hotel-hotel-du-pigne","https://www.google.com.au/travel/hotels/entity/ChcI27KKkvG_uMseGgsvZy8xdGtya3E1XxAB"
"hotel-hotel-du-pont","Hotel Du Pont","Brig","3","false","albergo 3 stelle","Hotel","Classificato come albergo 3 stelle da HotellerieSuisse","Marktplatz 1, 3900 Brig","16","Numero di camere/appartamenti **16**","+41279231502","info@hoteldupont.ch","mailto:info@hoteldupont.ch","","","Valutazione su Ginto","Valutazione su Ginto",,"verified-external","314","255.91","USD","View all 5 deals from $314",,,,"http://www.hoteldupont.ch/","https://www.myswitzerland.com/it/alloggi/hotel-du-pont-3/","https://www.hotelleriesuisse.ch/it/associazione-e-sede/soci/elenco-dei-soci/hotel-hotel-du-pont","https://www.tripadvisor.ca/Hotel_Review-g198801-d604288-Reviews-Hotel_Du_Pont-Brig_Canton_of_Valais_Swiss_Alps.html"
"hotel-hotel-du-port","Hôtel Du Port","Villeneuve VD","3","false","albergo 3 stelle","Hotel","Classificato come albergo 3 stelle da HotellerieSuisse","Quai Grand'Rives 6, 1844 Villeneuve VD","21","Numero di camere/appartamenti **21**","+41219604145","hotel@duport.ch","mailto:hotel@duport.ch","","","Valutazione su Ginto","Valutazione su Ginto","Premium","verified-external","552","498.46","EUR","from **€552**",,,,"https://www.duport.ch/","https://www.myswitzerland.com/it/alloggi/hotel-du-port-1/","https://www.hotelleriesuisse.ch/it/associazione-e-sede/soci/elenco-dei-soci/hotel-hotel-du-port","https://www.trivago.ie/en-IE/oar/hotel-h%C3%B4tel-du-port-villeneuve?search=100-1387666"
"hotel-hotel-du-port-1","Hôtel Du Port","Lausanne","3","false","albergo 3 stelle","Hotel","Classificato come albergo 3 stelle da HotellerieSuisse","Place du Port 5, 1006 Lausanne","22","Numero di camere/appartamenti **22**","+41216120444","info@hotel.du.port.ch","mailto:info@hotel.du.port.ch","","","","",,"verified-external","239","194.78","USD","View all 5 deals from $239",,,,"https://www.hotel-du-port.ch/","https://www.myswitzerland.com/it/alloggi/hotel-du-port/","https://www.hotelleriesuisse.ch/it/associazione-e-sede/soci/elenco-dei-soci/hotel-hotel-du-port-1","https://www.tripadvisor.ca/Hotel_Review-g188107-d632507-Reviews-Hotel_du_Port-Lausanne_Canton_of_Vaud.html"
"hotel-hotel-du-theatre","Hôtel du Théâtre","Yverdon-les-Bains","3","true","albergo 3 stelle Superior","Hotel","Classificato come albergo 3 stelle Superior da HotellerieSuisse","Avenue Haldimand 5, 1400 Yverdon-les-Bains","36","Numero di camere/appartamenti **36**","+41244246000","info@hoteldutheatre.ch","mailto:info@hoteldutheatre.ch","Biking","","Valutazione su Ginto","Biking | Valutazione su Ginto",,"verified-external","199","162.19","USD","View all 6 deals from $199",,,,"https://www.hotelyverdon.ch/","https://www.myswitzerland.com/it/alloggi/hotel-du-theatre/","https://www.hotelleriesuisse.ch/it/associazione-e-sede/soci/elenco-dei-soci/hotel-hotel-du-theatre","https://www.tripadvisor.com/Hotel_Review-g198852-d1056059-Reviews-Hotel_du_Theatre-Yverdon_les_Bains_Canton_of_Vaud.html"
"hotel-hotel-edelweiss-1","Hotel Edelweiss","Davos Platz",,"false",,,,"Rossweidstrasse 9, 7270 Davos Platz","35","Numero di camere/appartamenti **35**","+41814161033","hotel@edelweiss.davos.ch","mailto:hotel@edelweiss.davos.ch","Biking | Hiking | Snowsports","Swisstainable Livello I - committed","","Biking | Hiking | Snowsports | Swisstainable Livello I - committed",,"verified-external","219","178.48","USD","View all 8 deals from $219",,,,"https://www.hotel-edelweiss-davos.ch/","https://www.myswitzerland.com/it/alloggi/hotel-edelweiss-1/","https://www.hotelleriesuisse.ch/it/associazione-e-sede/soci/elenco-dei-soci/hotel-hotel-edelweiss-1","https://www.tripadvisor.com/Hotel_Review-g188090-d622537-Reviews-Hotel_Edelweiss_Davos-Davos_Canton_of_Graubunden_Swiss_Alps.html"
"hotel-hotel-edelweiss-2","Hotel Edelweiss","Wengen","2","false","albergo 2 stelle","Hotel","Classificato come albergo 2 stelle da HotellerieSuisse","Am Acher 1366 A, 3823 Wengen","25","Numero di camere/appartamenti **25**","+41338552388","info@edelweisswengen.ch","mailto:info@edelweisswengen.ch","Hiking","","","Hiking",,"verified-external","153","124.69","USD","View all 8 deals from $153",,,,"http://www.edelweisswengen.ch/","https://www.myswitzerland.com/it/alloggi/hotel-edelweiss-3/","https://www.hotelleriesuisse.ch/it/associazione-e-sede/soci/elenco-dei-soci/hotel-hotel-edelweiss-2","https://www.tripadvisor.com/Hotel_Review-g188085-d1141970-Reviews-Hotel_Edelweiss-Wengen_Lauterbrunnen_Jungfrau_Region_Bernese_Oberland_Canton_of_Bern.html"
"hotel-hotel-edelweiss-3","Hôtel Edelweiss","Genève","4","false","albergo 4 stelle","Hotel","Classificato come albergo 4 stelle da HotellerieSuisse","Place de la Navigation 2, 1201 Genève","42","Numero di camere/appartamenti **42**","+41225445151","edelweiss@manotel.com","mailto:edelweiss@manotel.com","","Swisstainable Livello I - committed","","Swisstainable Livello I - committed",,"verified-external","200","163","USD","Most popular #2Novotel Suites Genève AéroportC$ 200 per night",,,,"https://www.hoteledelweissgeneva.com/fr/","https://www.myswitzerland.com/it/alloggi/hotel-edelweiss/","https://www.hotelleriesuisse.ch/it/associazione-e-sede/soci/elenco-dei-soci/hotel-hotel-edelweiss-3","https://www.ca.kayak.com/Geneva-Hotels.17898.hotel.ksp"
"hotel-hotel-edelweiss-4","Hôtel Edelweiss","La Fouly VS","3","false","albergo 3 stelle","Hotel","Classificato come albergo 3 stelle da HotellerieSuisse","Route de Ferret 44, 1944 La Fouly VS","20","Numero di camere/appartamenti **20**","+41277832621","info@fouly.ch","mailto:info@fouly.ch","","","Valutazione su Ginto","Valutazione su Ginto",,"unclassified",,,,,,,,"https://www.lafouly.ch/","https://www.myswitzerland.com/it/alloggi/hotel-edelweiss-7/","https://www.hotelleriesuisse.ch/it/associazione-e-sede/soci/elenco-dei-soci/hotel-hotel-edelweiss-4",
"hotel-hotel-edelweiss-superior","Hotel Edelweiss Superior","Mürren","3","true","albergo 3 stelle Superior","Hotel","Classificato come albergo 3 stelle Superior da HotellerieSuisse","Rauft 1068A, 3825 Mürren","42","Numero di camere/appartamenti **42**","+41338565600","info@edelweiss.muerren.ch","mailto:info@edelweiss.muerren.ch","","","","","Premium","verified-external","475","387.13","USD","View all 8 deals from $475",,,,"https://www.edelweiss-muerren.ch/","https://www.myswitzerland.com/it/alloggi/hotel-edelweiss-4/","https://www.hotelleriesuisse.ch/it/associazione-e-sede/soci/elenco-dei-soci/hotel-hotel-edelweiss-superior","https://www.tripadvisor.ca/Hotel_Review-g188084-d266597-Reviews-Hotel_Edelweiss_Superior-Murren_Jungfrau_Region_Bernese_Oberland_Canton_of_Bern.html"
"hotel-hotel-eden","Hotel Eden","Grächen","3","false","albergo 3 stelle","Hotel","Classificato come albergo 3 stelle da HotellerieSuisse","Dorfweg 465, 3925 Grächen","12","Numero di camere/appartamenti **12**","+41279562666","info@eden.hotel.ch","mailto:info@eden.hotel.ch","","","","",,"verified-external","236","192.34","USD","View all 5 deals from $236",,,,"https://www.eden-hotel.ch/","https://www.myswitzerland.com/it/alloggi/hotel-eden-3/","https://www.hotelleriesuisse.ch/it/associazione-e-sede/soci/elenco-dei-soci/hotel-hotel-eden","https://www.tripadvisor.com/Hotel_Review-g229458-d1180185-Reviews-Hotel_Eden-Graechen_Canton_of_Valais_Swiss_Alps.html"
"hotel-hotel-eden-1","Hotel Eden","Saas-Grund","3","false","albergo 3 stelle","Hotel","Classificato come albergo 3 stelle da HotellerieSuisse","Saastalstrasse 68, 3910 Saas-Grund","26","Numero di camere/appartamenti **26**","+41279572939","info@eden.saasgrund.ch","mailto:info@eden.saasgrund.ch","","","","",,"verified-external","253","206.19","USD","View all 4 deals from $253",,,,"https://www.eden-saasgrund.ch/",,"https://www.hotelleriesuisse.ch/it/associazione-e-sede/soci/elenco-dei-soci/hotel-hotel-eden-1","https://www.tripadvisor.ca/Hotel_Review-g580372-d1171880-Reviews-Hotel_Eden-Saas_Grund_Saas_Fee_Canton_of_Valais_Swiss_Alps.html"
"hotel-hotel-eden-2","Hôtel Eden","Genève","3","true","albergo 3 stelle Superior","Hotel","Classificato come albergo 3 stelle Superior da HotellerieSuisse","Rue de Lausanne 135, 1202 Genève","54","Numero di camere/appartamenti **54**","+41227163700","eden@eden.ch","mailto:eden@eden.ch","","Swisstainable Livello III - leading","","Swisstainable Livello III - leading",,"verified-external","200","163","USD","Most popular #2Novotel Suites Genève AéroportC$ 200 per night",,,,"http://www.eden.ch/","https://www.myswitzerland.com/it/alloggi/hotel-eden-2/","https://www.hotelleriesuisse.ch/it/associazione-e-sede/soci/elenco-dei-soci/hotel-hotel-eden-2","https://www.ca.kayak.com/Geneva-Hotels.17898.hotel.ksp"
"hotel-hotel-eden-im-park","HOTEL EDEN IM PARK","Rheinfelden","4","false","albergo 4 stelle","Hotel","Classificato come albergo 4 stelle da HotellerieSuisse","Froneggweg 3, 4310 Rheinfelden","40","Numero di camere/appartamenti **40**","+41618362525","eden@schuetzenhotels.ch","mailto:eden@schuetzenhotels.ch","Green Living | Sustainable Living","Swisstainable Livello III - leading","","Green Living | Sustainable Living | Swisstainable Livello III - leading",,"verified-external","152","123.88","USD","View deals from $152 per night, see photos and read reviews for the best Rheinfelden hotels from travelers like you - then compare ...",,,,"https://www.schuetzenhotels.ch/de","https://www.myswitzerland.com/it/alloggi/hotel-eden-im-park/","https://www.hotelleriesuisse.ch/it/associazione-e-sede/soci/elenco-dei-soci/hotel-hotel-eden-im-park","https://www.tripadvisor.com/Hotels-g227956-Rheinfelden_Canton_of_Aargau-Hotels.html"
