hotel_slug,role,replication,ps_guest_sentiment,ps_competitive_positioning,ps_guest_segmentation,ps_ai_discovery,ps_multilingual_content,ps_data_to_actions,ps_small_team_operations,top_justifiers,budget_bucket,proof_metric,price_1000,price_2000,price_3000,price_4000,price_5000,price_7500,resistance_threshold,resistance_main,realistic_price_band,replacement_anchors,deal_killer,deal_killer_canonical,proof_ranking,buy_likelihood_3000,buy_likelihood_5000
hotel-hotel-chateau-douchy,commercial_marketing,,4,4,3,3,4,5,5,clearer_weekly_decisions | better_compset_intelligence | stronger_review_intelligence,marketing_software,direct_booking_revenue_uplift,4,3,3,2,1,1,3000,Recurring cost too high for a 50-room independent luxury hotel budget,1000_2000,manual_management_time | agency_spend | review_reputation_tooling | junior_marketing_hire,No demonstrable direct revenue or conversion uplift within the agreed pilot window or inability to integrate with PMS/booking data for attribution.,No PMS/CRM integration,60_day_pilot | pms_crm_integration | reference_switzerland | reference_luxury | live_dashboard_demo,,
hotel-hotel-chateau-douchy,commercial_marketing,,4,4,4,3,3,5,5,clearer_weekly_decisions | better_compset_intelligence | more_direct_bookings,marketing_software,direct channel room revenue (or % of room nights booked direct),4,3,3,2,1,1,4000,too expensive for a 50-room property operating on a limited marketing budget,1000_2000,manual_management_time | review_reputation_tooling | compset_revenue_tooling,No demonstrable uplift in direct revenue/bookings within the agreed proof period.,No Swiss reference customers,90_day_pilot | reference_switzerland | reference_luxury | pms_crm_integration | roi_calculator,,
hotel-hotel-chateau-guetsch,gm_owner,,5,4,4,3,4,5,5,more_direct_bookings | clearer_weekly_decisions | avoiding_additional_hire,gm_discretionary,direct_booking_revenue,5,4,3,2,1,1,4000,Cost is high relative to revenue of a 37-room boutique property,1000_2000,manual_management_time | agency_spend | review_reputation_tooling,No measurable improvement in direct booking revenue or conversion within the agreed pilot/proof period.,Cannot prove attribution / ROI,60_day_pilot | pms_crm_integration | reference_luxury | reference_switzerland | live_dashboard_demo,,
hotel-hotel-chateau-guetsch,gm_owner,,4,4,3,2,4,5,5,more_direct_bookings | clearer_weekly_decisions | stronger_review_intelligence,commercial_revenue,increase in direct bookings (website booking share / direct booking revenue),4,4,3,2,1,1,3000,Monthly cost vs small property budget and uncertain ROI,1000_2000,manual_management_time | agency_spend | review_reputation_tooling,"No measurable uplift in direct bookings within the agreed pilot period (i.e., inability to demonstrate direct booking impact).",Cannot prove attribution / ROI,60_day_pilot | reference_switzerland | live_dashboard_demo | pms_crm_integration | white_glove_onboarding,,
hotel-hotel-chateau-guetsch,gm_owner,,4,4,4,3,3,5,5,more_direct_bookings | clearer_weekly_decisions | avoiding_additional_hire,commercial_revenue,increase in direct booking revenue,4,4,3,2,1,1,3000,budget constraints for a small boutique property with limited headcount,1000_2000,agency_spend | review_reputation_tooling | manual_management_time,No reliable integration with our PMS/booking engine (inability to attribute direct bookings) or failure to meet basic Swiss/GDPR hosting/privacy requirements.,No PMS/CRM integration,60_day_pilot | live_dashboard_demo | pms_crm_integration | reference_switzerland | roi_calculator,,
hotel-hotel-chateau-guetsch,commercial_marketing,,4,4,4,3,4,5,5,more_direct_bookings | better_compset_intelligence | clearer_weekly_decisions,marketing_software,increase_in_direct_bookings_percent,4,4,3,2,2,1,3000,Annual budget constraints for a small boutique property,1000_2000,agency_spend | manual_management_time | review_reputation_tooling,No measurable lift in direct bookings or direct revenue within the agreed proof window.,Cannot prove attribution / ROI,60_day_pilot | reference_switzerland | pms_crm_integration | gdpr_swiss_hosting | live_dashboard_demo,,
hotel-hotel-chateau-guetsch,commercial_marketing,,4,4,4,3,4,5,5,more_direct_bookings | clearer_weekly_decisions | stronger_review_intelligence,marketing_software,increase in direct booking revenue,4,3,3,2,2,1,3000,budget constraints for a 37-room boutique property — hard to justify high recurring SaaS fees,1000_2000,manual_management_time | agency_spend | review_reputation_tooling,No measurable uplift in direct bookings (or conversion rate) within the agreed pilot period.,Cannot prove attribution / ROI,60_day_pilot | pms_crm_integration | live_dashboard_demo | reference_switzerland | roi_calculator,,
hotel-hotel-chateau-guetsch,commercial_marketing,,5,4,4,3,3,5,5,more_direct_bookings | better_compset_intelligence | stronger_review_intelligence,marketing_software,Direct booking revenue (or direct booking share of room revenue),5,4,3,2,1,1,3000,Limited marketing budget for a small (37-room) boutique hotel,1000_2000,agency_spend | manual_management_time | review_reputation_tooling,"No clear, auditable attribution between platform activity and uplifts in direct bookings (i.e., cannot prove revenue impact).",Cannot prove attribution / ROI,60_day_pilot | pms_crm_integration | reference_switzerland | reference_luxury | roi_calculator,,
hotel-hotel-chesa-grischuna,gm_owner,,4,4,3,3,2,5,5,more_direct_bookings | clearer_weekly_decisions | avoiding_additional_hire,gm_discretionary,increase in direct booking revenue,4,3,2,2,1,1,3000,budget constraints for a small (20-room) independent hotel,1000_2000,manual_management_time | fragmented_crm_content | junior_marketing_hire,no reliable integration with our PMS/external booking engine (inability to validate direct booking uplift),No PMS/CRM integration,60_day_pilot | reference_switzerland | pms_crm_integration | roi_calculator | white_glove_onboarding,,
hotel-hotel-chesa-grischuna,gm_owner,,4,4,4,3,3,5,5,more_direct_bookings | clearer_weekly_decisions | avoiding_additional_hire,gm_discretionary,direct_booking_revenue,4,3,2,1,1,1,3000,Cost relative to the small scale of the property and uncertain ROI,1000_2000,manual_management_time | fragmented_crm_content | review_reputation_tooling,No integration with our booking engine/PMS or inability to demonstrate measurable uplift in direct bookings.,No PMS/CRM integration,60_day_pilot | live_dashboard_demo | reference_switzerland | reference_luxury | pms_crm_integration,,
hotel-hotel-chesa-grischuna,gm_owner,,4,3,4,2,4,5,5,more_direct_bookings | clearer_weekly_decisions | avoiding_additional_hire,gm_discretionary,increase in direct bookings (room nights),5,3,2,1,1,1,3000,monthly cost exceeds GM discretionary budget for a 20-room boutique property,1000_2000,manual_management_time | review_reputation_tooling | agency_spend,No measurable uplift in direct bookings (or clear ROI) during a short trial period.,Cannot prove attribution / ROI,60_day_pilot | live_dashboard_demo | reference_switzerland | gdpr_swiss_hosting | pms_crm_integration,,
hotel-hotel-chesa-grischuna,commercial_marketing,,4,4,4,3,3,5,5,clearer_weekly_decisions | more_direct_bookings | avoiding_additional_hire,gm_discretionary,increase in direct channel room revenue,4,3,2,1,1,1,3000,Recurring SaaS cost too high for a 20-room boutique property,1000_2000,manual_management_time | agency_spend | review_reputation_tooling,No measurable uplift in direct bookings/revenue within the agreed proof period (no short-term proof of value),Cannot prove attribution / ROI,60_day_pilot | live_dashboard_demo | reference_switzerland | pms_crm_integration | reference_luxury,,
hotel-hotel-chesa-grischuna,commercial_marketing,,4,4,4,3,3,5,5,clearer_weekly_decisions | stronger_review_intelligence | avoiding_additional_hire,gm_discretionary,direct_bookings_share_of_total_room_revenue,4,3,2,1,1,1,3000,Cost is disproportionate to a 20‑room property's revenue and existing marketing budget.,1000_2000,manual_management_time | agency_spend | fragmented_crm_content,No measurable increase in direct bookings/attributable RevPAR within the agreed proof period or inability to integrate with our booking flow/PMS.,No PMS/CRM integration,60_day_pilot | reference_switzerland | reference_luxury | live_dashboard_demo | pms_crm_integration,,
hotel-hotel-chesa-grischuna,commercial_marketing,,4,4,4,3,3,5,5,more_direct_bookings | clearer_weekly_decisions | avoiding_additional_hire,commercial_revenue,increase in direct bookings (or direct booking revenue),4,3,2,1,1,1,2000,annual/recurring budget constraints for a small (20-room) property,1000_2000,manual_management_time | fragmented_crm_content | agency_spend,"No measurable direct booking uplift and/or inability to integrate or attribute bookings to the tool (i.e., no credible way to prove ROI)",Cannot prove attribution / ROI,60_day_pilot | live_dashboard_demo | reference_switzerland | reference_luxury | pms_crm_integration,,
hotel-hotel-coeur-des-alpes,gm_owner,,4,4,4,3,4,5,5,more_direct_bookings | clearer_weekly_decisions | avoiding_additional_hire,gm_discretionary,increase in direct bookings / direct booking revenue,4,3,2,1,1,1,3000,Monthly cost exceeds realistic discretionary marketing budget for a 22-room independent boutique hotel.,1000_2000,manual_management_time | fragmented_crm_content | review_reputation_tooling,No measurable improvement in direct bookings (or no reliable attribution to show impact) within the agreed proof period.,Cannot prove attribution / ROI,90_day_pilot | pms_crm_integration | reference_luxury | reference_switzerland | gdpr_swiss_hosting,,
hotel-hotel-coeur-des-alpes,gm_owner,,4,4,3,3,4,5,5,clearer_weekly_decisions | more_direct_bookings | avoiding_additional_hire,gm_discretionary,direct booking revenue (CHF) as % of total room revenue,5,4,3,2,1,1,3000,Cost is high relative to the budget of a 22-room boutique property,1000_2000,manual_management_time | fragmented_crm_content | review_reputation_tooling,No reliable integration with our PMS/booking data or inability to track direct booking revenue uplift,No PMS/CRM integration,60_day_pilot | pms_crm_integration | reference_luxury | gdpr_swiss_hosting | live_dashboard_demo,,
hotel-hotel-coeur-des-alpes,gm_owner,,4,4,4,3,3,5,5,more_direct_bookings | clearer_weekly_decisions | avoiding_additional_hire,commercial_revenue,direct booking revenue (or share of total bookings from direct channels),5,4,3,2,2,1,3000,cost relative to the small size and limited marketing budget of a 22‑room boutique hotel,1000_2000,manual_management_time | review_reputation_tooling | agency_spend,No reliable integration with our PMS/booking data or inability to demonstrate measurable direct‑revenue uplift in a short pilot.,No PMS/CRM integration,60_day_pilot | pms_crm_integration | reference_luxury | reference_switzerland | live_dashboard_demo,,
hotel-hotel-coeur-des-alpes,commercial_marketing,,4,4,4,3,3,5,5,more_direct_bookings | clearer_weekly_decisions | avoiding_additional_hire,gm_discretionary,Increase in direct bookings / direct booking revenue,5,4,3,2,1,1,3000,Limited recurring budget for software on a 22-room boutique property,1000_2000,manual_management_time | agency_spend | fragmented_crm_content,No integration or verifiable reporting from our booking/PMS data (unable to measure direct-booking impact).,No PMS/CRM integration,live_dashboard_demo | 60_day_pilot | reference_switzerland | roi_calculator | white_glove_onboarding,,
hotel-hotel-coeur-des-alpes,commercial_marketing,,4,4,4,3,3,5,5,more_direct_bookings | clearer_weekly_decisions | avoiding_additional_hire,gm_discretionary,direct_bookings_revenue,5,4,3,2,1,1,3000,monthly cost exceeds what a small 22-room boutique can sustainably allocate,1000_2000,agency_spend | manual_management_time | fragmented_crm_content | review_reputation_tooling,"No clear, measurable uplift in direct bookings (or inability to attribute uplift) within the pilot period.",Cannot prove attribution / ROI,90_day_pilot | reference_luxury | pms_crm_integration | reference_switzerland | live_dashboard_demo,,
hotel-hotel-coeur-des-alpes,commercial_marketing,,4,3,4,3,4,5,5,more_direct_bookings | stronger_review_intelligence | clearer_weekly_decisions,owner_exception,Increase in direct booking revenue (website bookings) as a share of total room revenue,4,4,3,2,2,1,4000,Hotel scale and monthly budget constraints for a 22-room boutique property,1000_2000,manual_management_time | review_reputation_tooling | fragmented_crm_content,No reliable integration with our PMS/booking engine and inability to attribute or prove impact on direct bookings.,No PMS/CRM integration,60_day_pilot | pms_crm_integration | reference_luxury | reference_switzerland | live_dashboard_demo,,
hotel-hotel-cordee-des-alpes,gm_owner,,4,4,4,3,5,5,5,more_direct_bookings | stronger_review_intelligence | clearer_weekly_decisions,gm_discretionary,increase in direct booking share (% of total room revenue),4,3,3,2,2,1,3000,"budget constraints for a small, boutique property",1000_2000,manual_management_time | review_reputation_tooling | agency_spend | fragmented_crm_content,"No demonstrable, attributable uplift in direct bookings within an agreed short proof period (60–90 days)",No Swiss reference customers,60_day_pilot | reference_luxury | pms_crm_integration | reference_switzerland | roi_calculator,,
